Date,Silo Finance ($),Shoebill Finance ($),Morpho ($),Sonne Finance ($),Euler ($),BendDAO ($),Goldfinch ($),Notional Finance ($),Maple Finance ($),TrueFi ($),Radiant Capital ($),Venus ($),BENQI ($),Aave ($),Compound ($)
2024-03-10,-9793.78,1752.27,0.00,-1465.81,0.00,7742.55,-20588.14,-478.39,0.00,0.00,-123590.42,125331.18,-9804.82,169196.91,9761.70
2024-03-11,-4976.52,2088.08,0.00,-2739.42,0.00,2683.81,-375998.84,7.74,5745.53,0.00,-281308.85,116529.30,-42596.71,181888.62,41843.05
2024-03-12,-16817.56,1935.21,0.00,-2599.51,0.00,-1647.11,-5125.60,-33454.38,0.00,0.00,-31023.55,111770.34,-180539.84,244239.39,64394.88
2024-03-13,-19404.76,1590.91,0.00,-2045.45,0.00,1716.32,-41359.33,-4295.86,0.00,0.00,-169194.85,15637.50,-24495.39,202635.96,-29023.97
2024-03-14,-33222.47,1726.25,0.00,-4754.62,0.00,1937.55,-5312.79,5.50,0.00,0.00,-242769.89,79530.11,-58437.93,227325.40,43941.43
2024-03-15,-11336.64,1777.62,0.00,-1312.47,0.00,-1159.77,-10131.60,0.74,184.55,0.00,-34311.66,78689.52,-5810.20,233831.17,36453.99
2024-03-16,-8914.77,1515.65,0.00,-870.31,0.00,1260.27,1938.63,-13615.95,0.00,0.00,-18346.79,63018.90,-20693.39,156703.28,35976.46
2024-03-17,-7296.30,1697.04,0.00,-1453.26,0.00,-27638.82,-10039.71,0.00,0.00,0.00,-75918.24,67761.43,-7859.64,244613.47,9941.08
2024-03-18,-9494.11,1279.95,0.00,-2000.46,0.00,5498.29,4063.43,-49141.85,2690.64,0.00,-147920.49,9264.94,-30702.56,159080.53,-19135.29
2024-03-19,-22881.40,1253.83,0.00,-2652.24,0.00,6553.35,-6866.21,-16167.00,0.00,0.00,-161512.20,6873.64,-7035.63,273585.47,8740.39
2024-03-20,-9672.82,994.96,0.00,-630.31,0.00,5630.29,-1442.53,-6322.42,0.00,0.00,-49322.91,13609.14,-8188.86,185972.81,35171.40
2024-03-21,-4239.24,1072.22,0.00,-2723.97,0.00,5218.88,-21958.52,0.00,3242.62,0.00,-16930.28,12234.21,-2648.33,163046.47,15071.26
2024-03-22,-3508.35,1188.64,0.00,-785.30,0.00,1394.17,3175.90,0.00,2655.39,0.00,-23783.16,-118.81,-1986.90,186579.28,35629.29
2024-03-23,-7977.71,1306.72,0.00,-2018.77,0.00,3843.90,-4852.16,0.00,0.00,0.00,-106988.34,7644.09,-5160.86,142076.14,46093.27
2024-03-24,-3138.39,1246.66,0.00,-3018.63,0.00,3924.22,-9257.64,-3618.36,0.00,0.00,-6317.12,8017.79,-2579.13,157265.94,66486.11
2024-03-25,-19686.98,1476.81,0.00,-4943.21,0.00,-16233.49,-64122.41,-2504.46,3463.58,0.00,-177877.87,7641.52,-11554.20,176469.64,1588.11
2024-03-26,-13712.22,1032.28,0.00,-2535.36,0.00,5985.13,-34728.92,-17897.48,71.42,0.00,-89893.80,-4390156.87,-22598.60,180499.93,15760.46
2024-03-27,7979.20,561.87,0.00,-3205.80,0.00,3079.77,-65571.78,-6933.44,14733.18,0.00,-41050.44,16350.58,-7399.45,168510.90,22403.32
2024-03-28,-5900.08,343.67,0.00,-16871.62,0.00,5616.38,-30936.50,-38.83,349.44,0.00,-85796.17,15093.06,-9022.68,169457.44,-56860.87
2024-03-29,-4867.95,232.51,0.00,-9113.80,0.00,-8121.45,-21039.87,-0.03,0.00,0.00,-226287.29,12116.36,-4620.96,224948.26,41836.26
2024-03-30,5342.67,278.30,0.00,-4117.26,0.00,2332.89,-11678.48,-227.98,0.00,0.00,-84430.46,108459.31,-4816.75,263739.35,19340.29
2024-03-31,4944.05,311.19,0.00,-10518.45,0.00,5276.62,-40817.72,0.00,0.00,0.00,-81785.07,210218.85,-5386.32,192877.71,51017.00
2024-04-01,10934.09,249.89,0.00,-6450.85,0.00,1294.45,-116377.57,0.00,2946.49,0.00,-32367.30,247123.42,-3011.81,125062.67,9947.67
